session_id,step,source,target,event_type,bytes_out,is_external,encoded_command,label
SESSION-00706,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00706,6,curl.exe,external_host,network,543682,1,0,attack
SESSION-00707,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00707,2,browser.exe,trusted_api,network,32971,1,0,benign
SESSION-00708,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00708,2,browser.exe,company_portal,network,38213,0,0,benign
SESSION-00709,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00709,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00710,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00710,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00711,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00711,2,browser.exe,trusted_api,network,23506,1,0,benign
SESSION-00712,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00712,2,browser.exe,trusted_api,network,38708,1,0,benign
SESSION-00712,3,trusted_api,cache.tmp,file,0,0,0,benign
SESSION-00713,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00713,2,browser.exe,company_portal,network,44298,0,0,benign
SESSION-00713,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-00714,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00714,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00715,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00715,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00715,3,document.pdf,cache.tmp,file,0,0,0,benign
SESSION-00716,1,outlook.exe,powershell.exe,process,0,0,1,benign
SESSION-00716,2,powershell.exe,payload.tmp,file,0,0,1,benign
SESSION-00716,3,powershell.exe,rundll32.exe,process,0,0,0,benign
SESSION-00716,4,rundll32.exe,curl.exe,process,0,0,0,benign
SESSION-00716,5,curl.exe,external_host,network,853852,1,0,benign
SESSION-00717,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00717,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00718,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00718,2,browser.exe,trusted_api,network,31509,1,0,benign
SESSION-00719,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00719,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00719,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00719,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00719,5,curl.exe,external_host,network,537907,1,0,attack
SESSION-00720,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00720,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00720,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00720,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00720,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00720,6,curl.exe,external_host,network,607099,1,0,attack
SESSION-00721,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00721,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00722,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00722,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00722,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00722,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00722,5,curl.exe,external_host,network,492606,1,0,attack
SESSION-00723,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00723,2,browser.exe,company_portal,network,27851,0,0,benign
SESSION-00723,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-00724,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00724,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00725,1,outlook.exe,powershell.exe,process,0,0,1,benign
SESSION-00725,2,powershell.exe,payload.tmp,file,0,0,1,benign
SESSION-00725,3,powershell.exe,rundll32.exe,process,0,0,0,benign
SESSION-00725,4,rundll32.exe,credential_store,file,0,0,0,benign
SESSION-00725,5,rundll32.exe,curl.exe,process,0,0,0,benign
SESSION-00725,6,curl.exe,external_host,network,192063,1,0,benign
SESSION-00726,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00726,2,python.exe,local_database,network,19138,0,0,benign
SESSION-00727,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00727,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00727,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00727,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00727,5,curl.exe,external_host,network,290653,1,0,attack
SESSION-00728,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00728,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00728,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00728,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00728,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00728,6,curl.exe,external_host,network,659490,1,0,attack
SESSION-00729,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00729,2,python.exe,local_database,network,51313,0,0,benign
SESSION-00729,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-00730,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00730,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00730,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00730,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00730,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00730,6,curl.exe,external_host,network,891827,1,0,attack
SESSION-00731,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00731,2,browser.exe,trusted_api,network,8826,1,0,benign
SESSION-00732,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00732,2,browser.exe,trusted_api,network,34046,1,0,benign
SESSION-00733,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00733,2,browser.exe,company_portal,network,49319,0,0,benign
SESSION-00733,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-00734,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00734,2,backup.exe,backup_server,network,39252,0,0,benign
SESSION-00735,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00735,2,backup.exe,backup_server,network,53433,0,0,benign
SESSION-00735,3,backup_server,cache.tmp,file,0,0,0,benign
SESSION-00736,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00736,2,backup.exe,backup_server,network,11713,0,0,benign
SESSION-00737,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00737,2,browser.exe,trusted_api,network,36947,1,0,benign
SESSION-00737,3,trusted_api,cache.tmp,file,0,0,0,benign
SESSION-00738,1,python.exe,analysis.csv,file,0,0,0,attack
SESSION-00738,2,python.exe,local_database,network,51595,0,0,attack
SESSION-00739,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00739,2,browser.exe,trusted_api,network,49992,1,0,benign
SESSION-00740,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00740,2,browser.exe,company_portal,network,30594,0,0,benign
SESSION-00741,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00741,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00741,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00741,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00741,5,curl.exe,external_host,network,396039,1,0,attack
SESSION-00742,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00742,2,python.exe,local_database,network,41486,0,0,benign
SESSION-00743,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00743,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00744,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00744,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00744,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00744,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00744,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00744,6,curl.exe,external_host,network,898547,1,0,attack
SESSION-00745,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00745,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00745,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00745,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00745,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00745,6,curl.exe,external_host,network,548590,1,0,attack
SESSION-00746,1,teams.exe,browser.exe,process,0,0,0,attack
SESSION-00746,2,browser.exe,company_portal,network,14665,0,0,attack
SESSION-00747,1,backup.exe,archive.zip,file,0,0,0,attack
SESSION-00747,2,backup.exe,backup_server,network,31998,0,0,attack
SESSION-00747,3,backup_server,cache.tmp,file,0,0,0,attack
SESSION-00748,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00748,2,python.exe,local_database,network,8835,0,0,benign
SESSION-00748,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-00749,1,outlook.exe,powershell.exe,process,0,0,1,benign
SESSION-00749,2,powershell.exe,payload.tmp,file,0,0,1,benign
SESSION-00749,3,powershell.exe,rundll32.exe,process,0,0,0,benign
SESSION-00749,4,rundll32.exe,curl.exe,process,0,0,0,benign
SESSION-00749,5,curl.exe,external_host,network,837116,1,0,benign
SESSION-00750,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00750,2,browser.exe,trusted_api,network,31308,1,0,benign
SESSION-00750,3,trusted_api,cache.tmp,file,0,0,0,benign
SESSION-00751,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00751,2,browser.exe,trusted_api,network,15983,1,0,benign
SESSION-00752,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00752,2,browser.exe,company_portal,network,45082,0,0,benign
SESSION-00753,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00753,2,python.exe,local_database,network,25417,0,0,benign
SESSION-00753,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-00754,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00754,2,python.exe,local_database,network,29609,0,0,benign
SESSION-00754,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-00755,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00755,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00755,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00755,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00755,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00755,6,curl.exe,external_host,network,806502,1,0,attack
SESSION-00756,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00756,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00757,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00757,2,python.exe,local_database,network,22212,0,0,benign
SESSION-00758,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00758,2,backup.exe,backup_server,network,29195,0,0,benign
SESSION-00759,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00759,2,browser.exe,company_portal,network,35092,0,0,benign
SESSION-00759,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-00760,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00760,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00760,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00760,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00760,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00760,6,curl.exe,external_host,network,764627,1,0,attack
SESSION-00761,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00761,2,browser.exe,trusted_api,network,16141,1,0,benign
SESSION-00762,1,outlook.exe,powershell.exe,process,0,0,1,benign
SESSION-00762,2,powershell.exe,payload.tmp,file,0,0,1,benign
SESSION-00762,3,powershell.exe,rundll32.exe,process,0,0,0,benign
SESSION-00762,4,rundll32.exe,credential_store,file,0,0,0,benign
SESSION-00762,5,rundll32.exe,curl.exe,process,0,0,0,benign
SESSION-00762,6,curl.exe,external_host,network,109702,1,0,benign
SESSION-00763,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00763,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00763,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00763,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00763,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00763,6,curl.exe,external_host,network,177909,1,0,attack
SESSION-00764,1,outlook.exe,powershell.exe,process,0,0,1,benign
SESSION-00764,2,powershell.exe,payload.tmp,file,0,0,1,benign
SESSION-00764,3,powershell.exe,rundll32.exe,process,0,0,0,benign
SESSION-00764,4,rundll32.exe,credential_store,file,0,0,0,benign
SESSION-00764,5,rundll32.exe,curl.exe,process,0,0,0,benign
SESSION-00764,6,curl.exe,external_host,network,305147,1,0,benign
SESSION-00765,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00765,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00765,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00765,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00765,5,curl.exe,external_host,network,333291,1,0,attack
SESSION-00766,1,outlook.exe,pdf_reader.exe,process,0,0,0,attack
SESSION-00766,2,pdf_reader.exe,document.pdf,file,0,0,0,attack
SESSION-00767,1,explorer.exe,browser.exe,process,0,0,0,attack
SESSION-00767,2,browser.exe,trusted_api,network,11232,1,0,attack
SESSION-00768,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00768,2,python.exe,local_database,network,64161,0,0,benign
SESSION-00768,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-00769,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00769,2,backup.exe,backup_server,network,41253,0,0,benign
SESSION-00770,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
SESSION-00770,2,pdf_reader.exe,document.pdf,file,0,0,0,benign
SESSION-00771,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00771,2,browser.exe,trusted_api,network,20855,1,0,benign
SESSION-00771,3,trusted_api,cache.tmp,file,0,0,0,benign
SESSION-00772,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00772,2,backup.exe,backup_server,network,40595,0,0,benign
SESSION-00772,3,backup_server,cache.tmp,file,0,0,0,benign
SESSION-00773,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00773,2,browser.exe,company_portal,network,9443,0,0,benign
SESSION-00773,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-00774,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00774,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00774,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00774,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00774,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00774,6,curl.exe,external_host,network,454122,1,0,attack
SESSION-00775,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00775,2,python.exe,local_database,network,2471,0,0,benign
SESSION-00775,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-00776,1,outlook.exe,powershell.exe,process,0,0,1,benign
SESSION-00776,2,powershell.exe,payload.tmp,file,0,0,1,benign
SESSION-00776,3,powershell.exe,rundll32.exe,process,0,0,0,benign
SESSION-00776,4,rundll32.exe,curl.exe,process,0,0,0,benign
SESSION-00776,5,curl.exe,external_host,network,218811,1,0,benign
SESSION-00777,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00777,2,python.exe,local_database,network,23571,0,0,benign
SESSION-00778,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00778,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00778,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00778,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00778,5,curl.exe,external_host,network,651771,1,0,attack
SESSION-00779,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00779,2,browser.exe,company_portal,network,22259,0,0,benign
SESSION-00779,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-00780,1,explorer.exe,browser.exe,process,0,0,0,attack
SESSION-00780,2,browser.exe,trusted_api,network,64157,1,0,attack
SESSION-00780,3,trusted_api,cache.tmp,file,0,0,0,attack
SESSION-00781,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00781,2,browser.exe,company_portal,network,19866,0,0,benign
SESSION-00782,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00782,2,browser.exe,trusted_api,network,62334,1,0,benign
SESSION-00783,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00783,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00783,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00783,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00783,5,curl.exe,external_host,network,234064,1,0,attack
SESSION-00784,1,explorer.exe,browser.exe,process,0,0,0,benign
SESSION-00784,2,browser.exe,trusted_api,network,45375,1,0,benign
SESSION-00784,3,trusted_api,cache.tmp,file,0,0,0,benign
SESSION-00785,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00785,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00785,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00785,4,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00785,5,curl.exe,external_host,network,208760,1,0,attack
SESSION-00786,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00786,2,browser.exe,company_portal,network,39307,0,0,benign
SESSION-00786,3,company_portal,cache.tmp,file,0,0,0,benign
SESSION-00787,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00787,2,backup.exe,backup_server,network,19858,0,0,benign
SESSION-00788,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00788,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00788,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00788,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00788,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00788,6,curl.exe,external_host,network,243847,1,0,attack
SESSION-00789,1,teams.exe,browser.exe,process,0,0,0,benign
SESSION-00789,2,browser.exe,company_portal,network,27228,0,0,benign
SESSION-00790,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00790,2,backup.exe,backup_server,network,40555,0,0,benign
SESSION-00791,1,backup.exe,archive.zip,file,0,0,0,attack
SESSION-00791,2,backup.exe,backup_server,network,47240,0,0,attack
SESSION-00791,3,backup_server,cache.tmp,file,0,0,0,attack
SESSION-00792,1,teams.exe,browser.exe,process,0,0,0,attack
SESSION-00792,2,browser.exe,company_portal,network,62700,0,0,attack
SESSION-00792,3,company_portal,cache.tmp,file,0,0,0,attack
SESSION-00793,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00793,2,python.exe,local_database,network,60467,0,0,benign
SESSION-00793,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-00794,1,backup.exe,archive.zip,file,0,0,0,benign
SESSION-00794,2,backup.exe,backup_server,network,5133,0,0,benign
SESSION-00795,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00795,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00795,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00795,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00795,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00795,6,curl.exe,external_host,network,467767,1,0,attack
SESSION-00796,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00796,2,python.exe,local_database,network,17425,0,0,benign
SESSION-00797,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00797,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00797,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00797,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00797,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00797,6,curl.exe,external_host,network,618768,1,0,attack
SESSION-00798,1,outlook.exe,powershell.exe,process,0,0,1,attack
SESSION-00798,2,powershell.exe,payload.tmp,file,0,0,1,attack
SESSION-00798,3,powershell.exe,rundll32.exe,process,0,0,0,attack
SESSION-00798,4,rundll32.exe,credential_store,file,0,0,0,attack
SESSION-00798,5,rundll32.exe,curl.exe,process,0,0,0,attack
SESSION-00798,6,curl.exe,external_host,network,563787,1,0,attack
SESSION-00799,1,python.exe,analysis.csv,file,0,0,0,benign
SESSION-00799,2,python.exe,local_database,network,45985,0,0,benign
SESSION-00799,3,local_database,cache.tmp,file,0,0,0,benign
SESSION-00800,1,outlook.exe,pdf_reader.exe,process,0,0,0,benign
